Name of the file,Topic,Participant,Time,Dialogue,Translation,CS/DM,Comments
,,Interviewer,,"If you just heard someone talk without without seeing this person could you tell what kind of background he or she had e.g. their level of education, position in society, political affiliation, etc? <zulu>Uyakhuluma lomuntu, awumboni,</zulu> would you tell <zulu>i</zulu> background <zulu>yakhe ukuthi</zulu> oh this is=","If you just heard someone talk without without seeing this person could you tell what kind of background he or she had e.g. their level of education, position in society, political affiliation, etc? <english>This person is speaking, don't you see,</english> would you tell <english>his</english> background <english>that</english> oh this is=",,
,,Participant,,"<zulu>Ya,</zulu> I'm sure because it differs, the way we talk it differs. If <zulu>i</zulu> level of education <zulu>yakho ingekho</zulu> high, it's not high then- <zulu>nendlelokhuluma ngayo nayo izozwakala. Uma engale ngizozwa ukuthi oh</zulu> okay that's the professor speaking because <zulu>uzobe ekhuluma kwi</zulu> level <zulu>e</zulu> high. <zulu>Uzozwa ngendlela akhuluma ngayo ne</zulu> grammar <zulu>yakhe nani nani.</zulu>","<english>Yes,</english> I'm sure because it differs, the way we talk it differs. If <english>the</english> level of education <english>is not</english> high, it's not high then- <english>the way you speak we'll notice. If he is over there</english> oh okay that's the professor speaking because <english>he'll speaking at a</english> level <english>that is</english> high. <english>You'll hear the way he speaks and</english> grammar <english>he uses and more.</english>",,
,,Interviewer,,<zulu>I</zulu> grammar <zulu>yakhe izobe i</zulu> polished?,<english>The</english> grammar <english>he uses will be</english> polished?,,
,,Participant,,<zulu>Ipholish'di i</zulu> grammar.,<english>It will be polished</english> grammar.,,
,,Interviewer,,"Or if <zulu>ingekho i</zulu> grammar <english>mhlawumbe uma ekhuluma, ukhuluma u</zulu> Professor, in a particular field=","Or if <english>there is no</english> grammar <english>perhaps when he is talking, it's a</english> Professor, in a particular field=",,
,,Participant,,"EHHE, <zulu>uzokhuluma uzwe ukuthi isifundiswa lesesikhulumayo.</zulu>","EHHE, <english>he will speak and you'll hear he is educated.</english>",,
,,Interviewer,,"<zulu>Okusho ukuthi i</zulu>terminology, <zulu>nokuthi ufundisani, usebenzani.</zulu>","<english>Which means that</english>terminology, <english>and what he teaches, and type of work.</english>",,
,,Participant,,"EHHE, <zulu>ikwi</zulu> level <zulu>e</zulu> high <zulu>kodwa futhi umangabe engafundile uyezwa ukuthi oh</zulu> okay i</zulu> education <zulu>yalo iphansi. Ngendlela azokhuluma ngayo.</zulu>","EHHE, <english>at a</english> level <english>that is</english> high <english>but if he is not educated you can hear oh</english> okay the</english> education <english>of this one is low. The way he speaks.</english>",,
,,Interviewer,,"<zulu>Kodwa kwenzeke uthole ukuthi omunye umuntu, ku</zulu> depender <zulu>ukuthi ukhuluma nobani, umuzwe uma ekhuluma ngale, uthole ukuthi ukhuluma nomuntu ongafundile</zulu> then <zulu>yonke into yakhe ibe phansi. Uyuzwe ukuthi kuyenzeka lokho?</zulu>","<english>But it happens that you find another person- it</english> depends <english>who he is talking to, you hear him while talking, and find out that he is speaking with someone who is not educated</english> then <english>then everything is at a low level. Do you notice that that happens?</english>",,
,,Participant,,<zulu>Ayehlise naye? Kuyazenzakalela?</zulu>,<english>He lowers it? It happens on its own?</english>,,
,,Interviewer,,"<zulu>Yabona uma- uma ngisuka ngiya ekhaya? Ngiyemakhaya?</zulu> I've noticed <zulu>ukuthi emakhaya bangijaja ngalokho ukuthi, lo uyahamba hambe ayedolobheni kodwa uma ebuya, uthebuya laba abasikhulumela ulimi esingalwazi, avele akhulume isiZulu nje.</zulu>","<english>You see when- when I go home? At home?</english> I've noticed <english>that in the rural areas they judge me by this, that I went to the city but when I come back I don't speak foreign language to them, I just speak Zulu.</english>",,
,,Participant,,<zulu>Avele akhulume isiZulu phaqa?</zulu>,<english>And just speak pure Zulu?</english>,,
,,Interviewer,,"EHHE, <zulu>phaqa. Ungafihli.</zulu>","EHHE, <english>pure. Don't hide.</english>",,
,,Participant,,So if <zulu>ungale ngeke ngizengizwe ukuthi ufundile?</zulu>,So if <english>I wouldn't hear that you are educated?</english>,,
,,Interviewer,,"<zulu>Cha</zulu> because <zulu>ngizobe ngizikhulumela nje. Uma ethi uthi, ngimane ngizikhulumele into yasemakhaya impela.</zulu>","<english>No</english> because <english>I'll be just talking. When they say this, I just speak in a rural way.</english>",,
,,Participant,,"But still <zulu>nalapho-</zulu> still <zulu>kodwa- kodwa umu- umuntu ofundile</zulu> even if it's our African languages, if it's Zulu or Sotho or whatever. <zulu>Nalo luyahluka ulimi.</zulu>","But still <english>even then-</english> still <english>but- but a- an educated person</english> even if it's our African languages, if it's Zulu or Sotho or whatever. <english>The language varies.</english>",,
,,Interviewer,,EHHE,EHHE,,
,,Participant,,If you're educated you can tell <zulu>ukuthi</zulu> someone is educated.,If you're educated you can tell <english>that</english> someone is educated.,,
,,Interviewer,,<zulu>Ne</zulu> pronounciation <zulu>iyashintsha.</zulu>,<english>And</english> pronounciation <english>it changes.</english>,,
,,Participant,,Yes.,Yes.,,
,,Interviewer,,"<zulu>Kancane uzwe ukuthi usejwayele igama elithile, eli</zulu> roller <zulu>uzwe ukuthi akasaliroli kanjalo.</zulu>","<english>Slowly notice that he is used to a particular word, he</english> rolls <english>it and hear he rolls it differently.</english>",,
,,Participant,,"Yes, <zulu>uzwa ngalokho.</zulu>","Yes, <english>you hear by that.</english>",,
,,Interviewer,,"Okay, <zulu>asiqhubeke.</zulu> Do you speak different languages to different people? Where, when and why?","Okay, <english>let us continue.</english> Do you speak different languages to different people? Where, when and why?",,
,,Participant,,"No, I normally speak Zulu.","No, I normally speak Zulu.",,
,,Interviewer,,Mh:,Mh:,,
,,Participant,,I normally speak Zulu. <zulu>Ngikhuluma isiZulu nje.</zulu>,I normally speak Zulu. <english>I speak just Zulu.</english>,,
,,Interviewer,,You normally speak Zulu?,You normally speak Zulu?,,
,,Participant,,"EHHE, I normally speak Zulu. Unless it's somebody that doesn't understand Zulu then I would speak-","EHHE, I normally speak Zulu. Unless it's somebody that doesn't understand Zulu then I would speak-",,
,,Interviewer,,"<zulu>Nango-ke u-</zulu> when- <zulu>ukuthi</zulu> when a person speaks, does not speak Zulu then I would switch. And <zulu>kade sikhuluma manje ngendaba yasemakhaya.</zulu>","<english>There it is that-</english> when- <english>that</english> when a person speaks, does not speak Zulu then I would switch. And <english>we've been talking too much about rural matters.</english>",,
,,Participant,,Eh.,Eh.,,
,,Interviewer,,"<zulu>Uma uzokhuluma uphendula</zulu> before <zulu>uphendula,</zulu> do you ever check where you are <zulu>ukuthi ngilaphi?</zulu>","<english>When you speak and answer</english> before <english>you answer,</english> do you ever check where you are <english>where I am?</english>",,
,,Participant,,I think it happens automatically.,I think it happens automatically.,,
,,Interviewer,,"<zulu>Abanye abantu abaku-checki lokho</zulu> like look at our politicians, look at our politicians. <zulu>Basuka la baye emakhaya bayofunda iphepha, bayokhuluma nabantu basemakhaya, uyamthola umuntu usekhuluma isiNgisi.</zulu> It depends who you are.","<english>Other people don't notice that</english> like look at our politicians- look at our politicians. <english>They leave here and go to rural areas to read speeches, speak to rural people, and you find the person is speaking in Englishi.</english> It depends who you are.",,
,,Participant,,Yoh. Maybe it depends(…) who you are because-,Yoh. Maybe it depends(…) who you are because-,,
,,Interviewer,,<zulu>Uthole uGatsha nangasemakhaya ukhuluma isi-</zulu>,<english>You find Gatsha in the rural areas he is speaking in-</english>,,
,,Participant,,If <zulu>ngisemakhaya</zulu> why would I speak English <zulu>ngoba-</zulu> kufanele ngikhulume isiZulu ngoba-</zulu> half </zulu>yalabobantu ngeke i</zulu> understand <zulu>ukuthi=</zulu>,If <english>I'm in the rural areas</english> why would I speak English <english>because-</english> I have to speak in Zulu because-</english> half </english>half of the people won't</english> understand <english>what=</english>,,
,,Interviewer,,"Ya, why, <zulu>i</zulu> question <zulu>yethu</zulu> is why do you have to speak differently to different people?","Ya, why, <english>is</english> question <english>that</english> is why do you have to speak differently to different people?",,
,,Participant,,"<zulu>Angazi ukuthi usuke ushintshelani.</zulu> But <zulu>ukuthi mhlawumbe, enne, ukuthi i- i- mhlawumbe</zulu> it's because we take for granted, we think <zulu>ukuthi</zulu> everyone is educated in this day and age. Whereas <zulu>kusanabantu</zulu> who are not educated.","<english>I don't know why you would change.</english> But <english>but because maybe, er, that is- is- maybe</english> it's because we take for granted, we think <english>that</english> everyone is educated in this day and age. Whereas <english>there are people</english> who are not educated.",,
,,Interviewer,,And so you consider that factor that there are people who are still not educated therefore you adapt your levels to=,And so you consider that factor that there are people who are still not educated therefore you adapt your levels to=,,
,,Participant,,"Yeah, you adapt.","Yeah, you adapt.",,
,,Interviewer,,Have you ever tried to change anything about the way you talk and why?,Have you ever tried to change anything about the way you talk and why?,,
,,Participant,,"No, no.","No, no.",,
,,Interviewer,,Why?,Why?,,
,,Participant,,"Why should I change? I don't see why I should change. I know they speak nice, like I said <zulu>ukuthi mina ngifunde e</zulu> location. Eh, I don't see why I should change the way I speak because these younger kids they speak like=","Why should I change? I don't see why I should change. I know they speak nice, like I said <english>me I studied at a</english> location. Eh, I don't see why I should change the way I speak because these younger kids they speak like=",,
,,Interviewer,,You just want to remain who you are?,You just want to remain who you are?,,
,,Participant,,I just want to remain- it's the only way I know how.,I just want to remain- it's the only way I know how.,,
,,Interviewer,,What are the issues that you and your friends talk about these days and why?,What are the issues that you and your friends talk about these days and why?,,
,,Participant,,Issues about?,Issues about?,,
,,Interviewer,,"Topical issues, these days. Whatever political or social issues. Political issues, social issues, whatever issues, economic issues. <zulu>Ama</zulu> issues <zulu>nje enikhuluma ngawo.</zulu>","Topical issues, these days. Whatever political or social issues. Political issues, social issues, whatever issues, economic issues. <english>The</english> issues <english>that you just talk about.</english>",,
,,Participant,,Socially? Socially <zulu>sikhuluma ngani? Sihlale sikhuluma ngamadoda.</zulu> (both laughing),Socially? Socially <english>what do we talk about? We are always talking about men.</english> (both laughing),,
,,Interviewer,,<zulu>Ukuthi-</zulu> what have they done. Always talking about men.,<english>That-</english> what have they done. Always talking about men.,,
,,Participant,,<zulu>Sikhuluma</zulu> about <zulu>amadoda-</zulu> man <zulu>ukuthi i</zulu> age=,<english>We talk</english> about <english>men-</english> man <english>that the</english> age=,,
,,Interviewer,,About their scandals?,About their scandals?,,
,,Participant,,"No, especially <zulu>thina</zulu> we are single <zulu>ukuthi</zulu> we like- what's happening with men?","No, especially <english>us</english> we are single <english>that</english> we like- what's happening with men?",,
,,Interviewer,,<zulu>Ukuthi</zulu> why- but that's important to say what has happened to men.,<english>That</english> why- but that's important to say what has happened to men.,,
,,Participant,,MH,MH,,
,,Interviewer,,Men do not want to propose or men do not want to marry.,Men do not want to propose or men do not want to marry.,,
,,Participant,,"They are not serious, they don't want <zulu>i</zulu> commitment.","They are not serious, they don't want <english>the</english> commitment.",,
,,Interviewer,,When are they going to be commitment=,When are they going to be commitment=,,
,,Participant,,<zulu>I</zulu> commitment.,<english>The</english> commitment.,,
,,Interviewer,,Commitment.,Commitment.,,
,,Participant,,"<zulu>Iyenanto esihlala sikhuluma ngayo nje ukuthi hhawu bantu</zulu> we almost forty, thirty plus.","<english>That is the the thing we always talk about that hhawu people</english> we almost forty, thirty plus.",,
,,Interviewer,,"Men, nowadays do not want to commit.","Men, nowadays do not want to commit.",,
,,Participant,,EHHE(…) and <zulu>si</zulu> thirty plus.,EHHE(…) and <english>we are</english> thirty plus.,,
,,Interviewer,,"And why, why do you have to talk about that?","And why, why do you have to talk about that?",,
,,Participant,,Why not? <zulu>I</zulu> age <zulu>yethu-</zulu> I'm close to forty.,Why not? <english>the</english> age <english>our-</english> I'm close to forty.,,
,,Interviewer,,Because you come from a family and you feel you should be having a family?,Because you come from a family and you feel you should be having a family?,,
,,Participant,,<zulu>Nami</zulu> I deserve to have a family by now. It's late. But <zulu>kodwa-ke</zulu> they don't. anyway-,<english>Me too</english> I deserve to have a family by now. It's late. But <english>byt then</english> they don't. anyway-,,
,,Interviewer,,Continue with follow up questions eh- that feel natural to you. What do you want to talk about? Just continue with follow up question that you feel natural to you that you want to talk about.,Continue with follow up questions eh- that feel natural to you. What do you want to talk about? Just continue with follow up question that you feel natural to you that you want to talk about.,,
,,Participant,,<zulu>Siy'khulumele nje?</zulu>,<english>We just talk?</english>,,
,,Interviewer,,Ehhe. And code switch free. Be free. If it's not men or maybe you discuss that issue <zulu>ukuthi=</zulu>,Ehhe. And code switch free. Be free. If it's not men or maybe you discuss that issue <english>that=</english>,,
,,Participant,,"No, <zulu>eyamadoda</zulu> is a lost cause.","No, <english>the one about men</english> is a lost cause.",,
,,Interviewer,,It's a lost cause?,It's a lost cause?,,
,,Participant,,It's a lost cause.,It's a lost cause.,,
,,Interviewer,,"Okay, any other issue?","Okay, any other issue?",,
,,Participant,,"Eh(…) <zulu>Enye into esiyaye sizikhulumele ngayo ikhona ukufunda,</zulu> how important it is <zulu>ukufunda.</zulu> Mh- most of us=","Eh(…) <english>Another thing we usually talk about is education,</english> how important it is <english>to be educated.</english> Mh- most of us=",,
